Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-08-20 00:00:00-04:00,25.727579723113553,25.797969818115234,25.709982199363136,25.797969818115234,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.69239326315389,25.76278338168308,25.69239326315389,25.74518585205078,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.745184384462718,26.026744842529297,25.745184384462718,26.026744842529297,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.026731170190345,26.14991380588428,25.99153613142065,26.044328689575195,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.061933517456055,26.202713712013548,25.956348371537935,26.061933517456055,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,25.99153613142065,26.044328689575195,25.99153613142065,26.044328689575195,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.06193189377098,26.18511455633438,26.06193189377098,26.149919509887695,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.13233589966025,26.22032356262207,26.097140834475525,26.22032356262207,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.1323175314934,26.23790265283277,26.1323175314934,26.185110092163086,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.202726463168677,26.23792152893519,26.079543732985883,26.09714126586914,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.07953768470538,26.149927799913762,26.04434262710119,26.11473274230957,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.114736067876727,26.149931129962816,25.903565695360204,25.93876075744629,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,25.938756684367554,25.938756684367554,25.67479376017114,25.85076904296875,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.745169620151106,25.921144805524662,25.745169620151106,25.903547286987305,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,25.973944600423174,26.149919834843388,25.938749553539132,26.132322311401367,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.220309602781064,26.220309602781064,26.149919509887695,26.149919509887695,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.07952372834489,26.07952372834489,25.956341092650952,26.044328689575195,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,25.938757454288616,26.132330271111666,25.85076981027814,26.11473274230957,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.079539671963705,26.09713720210673,25.991552021248577,26.0091495513916,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,25.994125964696867,26.011833134972544,25.92329728359415,25.958711624145508,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,25.994121887332962,26.04724338982751,25.746221542358395,25.7462215423584,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.781645991376056,25.817060340265307,25.392088153594273,25.657695770263672,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.746237510038842,25.905602116359578,25.710823153078678,25.870187759399414,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,25.941008313972986,26.029544178525796,25.905593968151862,26.011837005615234,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,25.97642195900146,25.994129131434317,25.90559326927003,25.941007614135742,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.13579501114046,26.22433090209961,26.13579501114046,26.22433090209961,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.24201318536947,26.24201318536947,26.153477378401288,26.171184539794922,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.171204177846086,26.242032876568267,26.04725395508227,26.08266830444336,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.082656794178245,26.135778294777385,25.97641379297996,26.0295352935791,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,25.99412364094501,26.18890249656517,25.958709303559527,26.153488159179688,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.18891143798828,26.18891143798828,26.118082739034964,26.18891143798828,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.242024002643394,26.242024002643394,26.064952315715978,26.153488159179688,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.171190851103002,26.277433845085827,26.135776519775394,26.13577651977539,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.17119394955428,26.17119394955428,26.047243775232978,26.064950942993164,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.135788569456846,26.15349574328439,25.905595309698757,26.100374221801758,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.153488159179684,26.20660966525791,26.153488159179684,26.153488159179688,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.18891143798828,26.206618612726608,26.17120426324995,26.18891143798828,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.206618612726608,26.206618612726608,26.15349708851162,26.18891143798828,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.29514971148665,26.525342941284176,26.224321025395106,26.52534294128418,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.649302176112037,26.720130886214662,26.578473466009413,26.667009353637695,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.64928811526648,26.64928811526648,26.560752274351973,26.596166610717773,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.560756522165217,26.61387803520955,26.401391983032227,26.401391983032227,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.489923414574,26.489923414574,26.38368040622678,26.43680191040039,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.454513496076558,26.454513496076558,26.365977641002672,26.401391983032227,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.43680939712936,26.543052435563904,26.277444839477543,26.27744483947754,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.295145096317416,26.38368093839256,26.2243164226573,26.3482666015625,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.330554962158203,26.348262127566514,26.24201913511665,26.330554962158203,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.295145096317416,26.36597376997753,26.295145096317416,26.3482666015625,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.383693801951136,26.613887103578897,26.383693801951136,26.543058395385742,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.525351218337452,26.56076557243403,26.50764404128916,26.543058395385742,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.507646621582275,26.6315968729858,26.507646621582275,26.613889694213867,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.57845944253487,26.631580947083577,26.436802097071663,26.596166610717773,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.57846612216489,26.57846612216489,26.13578680633936,26.259737014770508,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.259736108552378,26.259736108552378,25.95871418417922,25.976421356201172,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.905595309698757,26.100374221801754,25.799352266733486,26.100374221801758,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.11806935411159,26.20660518243061,26.04724069145637,26.13577651977539,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.312852677414362,26.330559846107104,26.135780990486943,26.153488159179688,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.153487748997186,26.3482666015625,26.082659075337073,26.3482666015625,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.348273531767237,26.419102224056935,26.259737666405115,26.27744483947754,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.33056329897312,26.489927838106112,26.312856127958344,26.401391983032227,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.454524315443617,26.454524315443617,26.31286688939037,26.383695602416992,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.43680643223092,26.525342287663708,26.330563405711572,26.50763511657715,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.525344702603434,26.525344702603434,26.295151457520763,26.36598014831543,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.33056701120704,26.38368853174075,26.22432397013963,26.29515266418457,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.206611036128198,26.27743971460422,26.188903866509193,26.24202537536621,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.171204177846086,26.18891135252663,25.994132431040633,26.08266830444336,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.22433090209961,26.242038080291437,26.08267347656497,26.22433090209961,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.29514063134158,26.348262127566514,26.25972630052496,26.330554962158203,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.401388106807588,26.401388106807588,26.33055943314747,26.3482666015625,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.419097071556266,26.47221858041328,26.24202537536621,26.24202537536621,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.224322669504467,26.383687223201658,26.206615496871446,26.259737014770508,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.401395705251982,26.41910287876322,26.29515266418457,26.29515266418457,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.348272975616762,26.383687321014097,26.295151457520763,26.36598014831543,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.34825788517062,26.47220802307129,26.34825788517062,26.47220802307129,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.507637073516843,26.59617293548584,26.507637073516843,26.560758590698242,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.56076557243403,26.57847274948232,26.50764404128916,26.543058395385742,88800,0.0,0.0,0.0
